Provider,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum,ClaimCounts,Gender,ClaimPeriod,RaceOneFrac,MajorRace,RenalDiseaseIndicator,Age,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct,StateCount_Uniq,MajorState,CountyCount_Uniq,MajorCounty,TotalIPAnnualReimbursementAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualDeductibleAmtdf,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac,MaxDiagCodeNumPerClaim,MeanDiagCodeNumPerClaim,MaxProcCodeNumPerClaim,MeanProcCodeNumPerClaim,TotalDiagCodeNum,TotalProcCodeNum,MeanHighFreqDiagCodeNumPerClaim,MeanMediumHighFreqDiagCodeNumPerClaim,MeanMediumFreqDiagCodeNumPerClaim,MeanLowFreqDiagCodeNumPerClaim,MeanRareFreqDiagCodeNumPerClaim,TotalHighFreqProcCodeNumPerClaim,TotalMediumHighFreqProcCodeNumPerClaim,TotalMediumFreqProcCodeNumPerClaim,TotalLowFreqProcCodeNumPerClaim,TotalRareFreqProcCodeNumPerClaim,totalDiagCode_4019,totalDiagCode_25000,totalDiagCode_2724,totalDiagCode_V5869,totalDiagCode_4011,totalDiagCode_42731,totalDiagCode_V5861,totalDiagCode_2720,totalDiagCode_2449,totalDiagCode_4280,totalDiagCode_53081,totalDiagCode_41401,totalDiagCode_496,totalDiagCode_2589,totalDiagCode_41400,totalDiagCode_Other,totalProcCode_4019,totalProcCode_9904,totalProcCode_2724,totalProcCode_8154,totalProcCode_66,totalProcCode_3893,totalProcCode_3995,totalProcCode_4516,totalProcCode_3722,totalProcCode_8151,totalProcCode_8872,totalProcCode_9671,totalProcCode_4513,totalProcCode_5849,totalProcCode_9390,totalProcCode_Other,TotalTeDiagCode,TotalTeProcCode
PRV54172,0.0,0.0,12.0,12.0,3400.0,6080,6800,945.0,1540,1890,2,1.0,1.0,0.5,1,0.0,69.0,2,1.0,140,70.0,100,2,1.0,1,2.0,1,2.0,0.0,1,24,2,100,23000,11500.0,17000,2136,1068.0,1068,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,4,3.0,0,0.0,6,0,1.5,0.0,0.5,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2032959735284003,1.1610674682071278
PRV54175,0.0,0.0,12.0,12.0,80.0,80,80,10.0,10,10,1,0.0,1.0,1.0,1,0.0,79.0,1,1.0,80,80.0,80,1,1.0,0,-99.0,0,-99.0,0.0,1,24,1,260,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0151750924637182,1.1610674682071278
PRV54176,0.0,0.0,12.0,12.0,1259.0,2970,12590,676.0,1840,6760,10,0.5,1.0,0.9,1,0.1,83.0,10,1.0,1670,167.0,400,1,10.0,1,10.0,1,10.0,0.0,1,24,1,610,12970,1297.0,9970,3204,320.4,2136,0.0,0.0,0.0,0.6,0.4,0.2,0.0,0.0,0.7,0.7,0.7,0.7,0.5,0.0,0.0,9,2.8,0,0.0,28,0,0.6,0.3,0.8,0.1,1.0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.190938606389171,1.1610674682071278
PRV54177,0.0,0.0,12.0,12.0,2545.0,2820,5090,580.0,1160,1160,2,0.5,1.0,1.0,1,0.0,79.5,2,1.0,1100,550.0,900,2,1.0,0,-99.0,0,-99.0,0.0,1,24,2,680,8000,4000.0,8000,1068,534.0,1068,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1,1.0,0,0.0,2,0,0.0,0.5,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1359043717082247,1.1610674682071278
PRV54178,0.0,0.0,12.0,12.0,1185.0,1320,2370,100.0,160,200,2,0.5,1.0,0.5,1,0.5,56.0,2,1.0,90,45.0,60,1,2.0,0,-99.0,1,2.0,0.0,1,24,1,550,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1,1.0,0,0.0,2,0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.15908533436391,1.1610674682071278
PRV54179,0.0,0.0,12.0,12.0,580.0,580,580,140.0,140,140,1,0.0,1.0,1.0,1,0.0,67.0,1,1.0,0,0.0,0,1,1.0,0,-99.0,0,-99.0,0.0,1,24,1,260,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.1344520327205583,1.1610674682071278
PRV54180,0.0,0.0,12.0,12.0,1445.0,2040,2890,540.0,540,1080,2,0.0,1.0,1.0,1,0.0,58.5,2,1.0,150,75.0,80,1,2.0,0,-99.0,1,2.0,0.0,1,24,1,610,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,4,2.5,0,0.0,5,0,1.0,0.5,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1913794139060796,1.1610674682071278
PRV54181,0.0,0.0,12.0,12.0,2487.5,4120,9950,615.0,1210,2460,4,0.75,1.25,1.0,1,0.0,74.0,4,1.0,190,47.5,100,1,4.0,1,4.0,1,4.0,0.0,1,24,1,10,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.75,0.25,0.25,0.5,0.75,0.75,1.0,0.0,0.0,0.0,0.0,3,2.25,0,0.0,9,0,0.5,0.0,0.5,0.0,1.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.1617250384546287,1.1610674682071278
PRV54182,0.0,0.0,12.0,12.0,2680.0,4240,10720,1287.5,1810,5150,4,1.0,6.25,1.0,1,0.0,74.0,4,1.0,1750,437.5,1600,2,2.0,1,4.0,1,4.0,0.0,1,24,1,10,11150,2787.5,11150,1068,267.0,1068,0.0,0.0,0.0,0.25,0.75,0.25,0.25,0.5,0.5,1.0,1.0,0.25,0.25,0.5,0.0,7,6.0,0,0.0,24,0,1.75,0.0,2.25,0.75,1.25,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.1968706216716845,1.1610674682071278
PRV54183,0.0,0.0,12.0,12.0,2540.0,2880,5080,245.0,330,490,2,0.5,1.0,1.0,1,0.5,70.0,2,1.0,4400,2200.0,2300,1,2.0,1,2.0,1,2.0,0.0,1,24,1,300,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,3,2.5,0,0.0,5,0,0.5,0.0,1.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1166014382249982,1.1610674682071278
PRV54184,0.0,0.0,12.0,12.0,7804.0,31400,78040,2355.0,9040,23550,10,0.7,5.0,0.9,1,0.2,75.5,8,1.25,3560,356.0,2000,1,10.0,1,10.0,1,10.0,0.0,1,24,1,10,118960,11896.0,63260,6408,640.8,2136,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.8,0.8,0.1,0.0,0.0,0.1,9,3.4,0,0.0,34,0,0.7,0.1,1.5,0.3,0.8,0,0,0,0,0,1,2,0,0,0,0,1,1,2,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.1238977705272537,1.1610674682071278
PRV54186,0.0,0.0,12.0,12.0,2292.7272727272725,5800,25220,453.6363636363636,890,4990,11,0.545,1.0,1.0,1,0.182,73.0,7,1.5714285714285714,1730,157.27272727272728,500,3,3.6666666666666665,0,-99.0,1,11.0,0.0,1,24,2,390,3000,272.72727272727275,3000,1068,97.0909090909091,1068,0.0,0.0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.1818181818181818,0.6363636363636364,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.6363636363636364,0.2727272727272727,0.0,9,3.1818181818181817,0,0.0,35,0,0.2727272727272727,0.09090909090909091,1.0909090909090908,0.18181818181818182,1.5454545454545454,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.1006689521313828,1.1610674682071278
PRV54187,0.0,0.0,12.0,12.0,760.0,760,760,280.0,280,280,1,0.0,1.0,1.0,1,0.0,66.0,1,1.0,200,200.0,200,1,1.0,0,-99.0,1,1.0,0.0,1,24,1,300,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5.0,0,0.0,5,0,1.0,1.0,1.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.1601200549883626,1.1610674682071278
PRV54191,0.0,0.0,12.0,12.0,195.0,330,390,405.0,800,810,2,0.5,1.0,1.0,1,0.0,75.5,2,1.0,360,180.0,300,1,2.0,1,2.0,0,-99.0,0.0,1,24,1,760,45040,22520.0,45040,2136,1068.0,2136,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,3,2.0,0,0.0,4,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1242731065149805,1.1610674682071278
PRV54193,0.0,0.0,12.0,11.875,2357.083333333333,10480,56570,487.9166666666667,1090,11710,24,0.333,1.208,0.958,1,0.375,80.0,12,2.0,4030,167.91666666666666,900,1,24.0,1,24.0,1,24.0,0.0,1,24,2,640,67370,2807.083333333333,16000,7476,311.5,1068,0.0,0.0,0.0,0.2083333333333333,0.3333333333333333,0.625,0.0,0.2083333333333333,0.5416666666666666,0.8333333333333334,0.6666666666666666,0.2916666666666667,0.25,0.125,0.0,9,2.8333333333333335,0,0.0,68,0,0.6666666666666666,0.125,1.2083333333333333,0.16666666666666666,0.6666666666666666,0,0,0,0,0,4,0,2,2,0,1,2,2,0,1,1,0,0,1,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1.1685509042636129,1.1610674682071278
PRV54194,0.0,0.0,12.0,12.0,1498.571428571429,3720,10490,385.7142857142857,1190,2700,7,0.429,1.143,0.857,1,0.429,70.0,7,1.0,3630,518.5714285714286,3300,1,7.0,1,7.0,0,-99.0,0.0,1,24,1,540,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.1428571428571428,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.7142857142857143,0.0,0.2857142857142857,0.1428571428571428,0.0,7,2.7142857142857144,0,0.0,19,0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.150430395122171,1.1610674682071278
PRV54196,0.0,0.0,12.0,12.0,1224.0,4250,12240,325.0,1160,3250,10,0.6,3.1,1.0,1,0.2,76.0,10,1.0,4320,432.0,2600,2,5.0,1,10.0,2,5.0,0.0,1,24,2,210,17000,1700.0,11000,2136,213.6,1068,0.0,0.0,0.0,0.3,0.6,0.4,0.1,0.2,0.5,0.6,0.8,0.3,0.4,0.1,0.0,8,2.8,0,0.0,28,0,1.0,0.0,0.4,0.2,1.2,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.1440245383343992,1.1610674682071278
PRV54197,0.0,0.0,12.0,12.0,1437.142857142857,3690,20120,411.4285714285714,1550,5760,14,0.643,1.0,1.0,1,0.143,76.5,12,1.1666666666666667,850,60.71428571428572,400,6,2.333333333333333,2,7.0,1,14.0,0.0,1,24,3,470,93440,6674.285714285715,61000,7476,534.0,2136,0.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.3571428571428571,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.6428571428571429,0.5714285714285714,0.3571428571428571,0.5,0.0714285714285714,0.0,9,2.2857142857142856,0,0.0,32,0,0.5,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.7857142857142857,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1.127221452437606,1.1610674682071278
PRV54198,0.0,0.0,12.0,12.0,1486.6666666666667,3600,8920,363.3333333333333,540,2180,6,0.667,4.333,1.0,1,0.0,70.5,6,1.0,490,81.66666666666667,200,5,1.2,1,6.0,1,6.0,0.0,1,24,3,720,4000,666.6666666666666,4000,1068,178.0,1068,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.0,5,2.6666666666666665,0,0.0,16,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.1472046826569438,1.1610674682071278
PRV54200,1068.0,1068.0,12.0,12.0,2815.3846153846152,27760,36600,643.8461538461538,5570,8370,13,0.462,5.769,0.923,1,0.308,77.0,13,1.0,173090,13314.615384615385,43000,3,4.333333333333333,4,3.25,1,13.0,1.0,1,24,3,610,333320,25640.0,113000,18156,1396.6153846153843,3204,13.0,4.0,5.769230769230769,0.3846153846153846,0.8461538461538461,0.3846153846153846,0.2307692307692307,0.2307692307692307,0.5384615384615384,0.9230769230769232,1.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,10,8.153846153846153,2,0.6153846153846154,106,8,1.6153846153846154,0.3076923076923077,3.230769230769231,0.8461538461538461,2.1538461538461537,2,1,4,1,0,4,2,5,0,0,2,0,1,1,0,1,5,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1.3374969249453934,1.2487505528962473
PRV54201,1068.0,1068.0,12.0,12.0,700.0,1770,2800,132.5,290,530,4,0.5,6.25,0.75,1,0.0,74.5,4,1.0,19600,4900.0,12000,3,1.3333333333333333,0,-99.0,1,4.0,1.0,1,24,2,610,33720,8430.0,26120,6408,1602.0,3204,13.0,4.5,6.25,0.75,0.75,0.25,0.0,0.5,0.5,0.5,1.0,0.25,0.0,0.0,0.0,6,5.25,0,0.0,21,0,1.5,0.75,2.25,0.0,0.75,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.2674944534642434,1.1610674682071278
PRV54202,1068.0,1068.0,12.0,12.0,1053.0,5120,10530,225.0,740,2250,10,0.4,6.3,1.0,1,0.0,78.0,10,1.0,137000,13700.0,47000,4,2.5,4,2.5,1,10.0,1.0,1,24,4,610,204230,20423.0,57900,16020,1602.0,3204,20.0,4.0,6.3,0.5,0.3,0.1,0.4,0.4,0.3,0.6,0.8,0.3,0.3,0.3,0.0,10,7.2,2,0.9,72,9,1.3,0.6,2.4,0.5,2.4,4,2,2,1,0,4,0,1,0,0,2,0,1,1,0,1,1,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.2879936213799597,1.3764570110314378
PRV54203,3.1372549019607843,100.0,11.92156862745098,12.0,1290.7843137254902,10110,65830,419.2156862745098,3350,21380,51,0.51,2.353,1.0,1,0.137,77.0,45,1.1333333333333333,12930,253.52941176470588,2300,2,25.5,2,25.5,1,51.0,0.0,2,52,7,810,134140,2630.1960784313724,26000,18456,361.88235294117646,3204,0.0,0.0,0.0,0.3725490196078431,0.4509803921568627,0.4705882352941176,0.0784313725490196,0.3529411764705882,0.4313725490196078,0.6666666666666666,0.6470588235294118,0.2549019607843137,0.2549019607843137,0.1568627450980392,0.0,9,2.7058823529411766,0,0.0,138,0,0.6078431372549019,0.3137254901960784,0.6470588235294118,0.1568627450980392,0.9803921568627451,0,0,0,0,0,12,4,4,1,1,1,3,1,1,0,0,0,2,1,4,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1.1368806746751263,1.1610674682071278
PRV54206,25.40909090909091,1068.0,12.0,12.0,2696.1363636363635,26410,118630,835.9090909090909,6450,36780,44,0.455,2.75,0.682,1,0.205,73.5,41,1.0731707317073171,21400,486.3636363636364,10000,16,2.75,8,5.5,9,4.888888888888889,0.0227272727272727,1,25,10,790,153800,3495.454545454545,28000,19224,436.9090909090909,2136,4.0,0.0,0.0909090909090909,0.3863636363636363,0.5681818181818182,0.3863636363636363,0.1818181818181818,0.2954545454545454,0.6136363636363636,0.7045454545454546,0.8409090909090909,0.2272727272727272,0.2272727272727272,0.2045454545454545,0.0,10,2.3636363636363638,2,0.045454545454545456,104,2,0.4090909090909091,0.1590909090909091,0.7272727272727273,0.20454545454545456,0.8636363636363636,0,0,2,0,0,9,2,1,1,3,0,0,0,0,0,0,1,0,1,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1.129727010098551,1.166277932038282
PRV54207,2.4390243902439024,70.0,11.707317073170731,11.414634146341465,1351.219512195122,4170,55400,573.4146341463414,2170,23510,41,0.341,1.756,0.634,1,0.171,71.0,32,1.28125,6950,169.5121951219512,2300,25,1.64,6,6.833333333333333,13,3.1538461538461537,0.0,3,44,10,780,75280,1836.0975609756097,13120,10680,260.4878048780488,2136,0.0,0.0,0.0,0.3658536585365853,0.6341463414634146,0.3658536585365853,0.1219512195121951,0.1951219512195122,0.5365853658536586,0.7560975609756098,0.7560975609756098,0.3414634146341463,0.2926829268292683,0.0,0.0,10,2.4146341463414633,0,0.0,99,0,0.4634146341463415,0.0975609756097561,0.6097560975609756,0.0975609756097561,1.146341463414634,0,0,0,0,0,6,2,3,1,1,1,0,1,1,0,2,0,1,0,1,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1.149708093791858,1.1610674682071278
PRV54208,395.55555555555554,1068.0,12.0,12.0,2236.6666666666665,11220,60390,560.3703703703703,2300,15130,27,0.333,4.556,0.778,1,0.222,70.0,24,1.125,114160,4228.148148148148,28000,17,1.588235294117647,6,4.5,6,4.5,0.3703703703703703,2,25,10,810,234030,8667.777777777777,28300,28700,1062.962962962963,3204,20.0,0.0,2.4814814814814814,0.4814814814814814,0.6296296296296297,0.4074074074074074,0.1111111111111111,0.5185185185185185,0.4074074074074074,0.7777777777777778,0.8518518518518519,0.1481481481481481,0.3703703703703703,0.1481481481481481,0.037037037037037,9,4.555555555555555,2,0.18518518518518517,123,5,0.6666666666666666,0.4444444444444444,1.5925925925925926,0.25925925925925924,1.5925925925925926,1,0,2,2,0,4,3,2,0,0,1,1,1,0,1,3,1,0,1,4,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1.1802006787984074,1.1764039708554381
PRV54209,144.56953642384107,1068.0,11.920529801324504,11.920529801324504,2366.291390728477,97510,357310,511.2913907284768,6050,77205,151,0.404,2.391,0.775,1,0.219,76.0,139,1.0863309352517985,178900,1184.76821192053,29000,87,1.735632183908046,36,4.194444444444445,45,3.355555555555556,0.1324503311258278,6,45,34,800,1160830,7687.615894039735,144000,108528,718.7284768211921,5204,26.0,0.0,0.7748344370860927,0.4039735099337748,0.6556291390728477,0.4503311258278146,0.0993377483443708,0.3443708609271523,0.4370860927152318,0.7350993377483444,0.8145695364238411,0.3112582781456953,0.2980132450331126,0.0993377483443708,0.0,10,3.5033112582781456,3,0.08609271523178808,529,13,0.7284768211920529,0.2251655629139073,1.2317880794701987,0.23178807947019867,1.086092715231788,5,3,4,1,0,27,16,9,7,5,3,2,8,8,5,7,4,4,5,3,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,1.2039324035343029,1.1828308551210949
PRV54210,5.0,100.0,12.0,12.0,1456.0,4330,29120,433.0,1370,8660,20,0.45,3.25,0.8,1,0.1,73.5,18,1.1111111111111112,4610,230.5,800,5,4.0,1,20.0,3,6.666666666666667,0.0,1,25,7,770,45270,2263.5,30800,4272,213.6,1068,0.0,0.0,0.0,0.45,0.7,0.35,0.05,0.15,0.5,0.85,0.8,0.35,0.35,0.1,0.0,5,1.65,0,0.0,33,0,0.3,0.1,0.35,0.05,0.85,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.1187495528336395,1.1610674682071278
PRV54212,0.0,0.0,12.0,11.666666666666666,1138.888888888889,5230,61500,237.40740740740745,1240,12820,54,0.444,2.093,0.648,1,0.093,72.0,32,1.6875,11920,220.7407407407408,2300,8,6.75,4,13.5,4,13.5,0.0,2,25,6,760,188990,3499.814814814815,44000,13884,257.1111111111111,3204,0.0,0.0,0.0,0.4629629629629629,0.5925925925925926,0.1481481481481481,0.1111111111111111,0.2592592592592592,0.3703703703703703,0.7777777777777778,0.7592592592592593,0.1851851851851851,0.2777777777777778,0.074074074074074,0.037037037037037,9,2.4444444444444446,0,0.0,132,0,0.5555555555555556,0.12962962962962962,0.5185185185185185,0.2222222222222222,1.0185185185185186,0,0,0,0,0,4,5,1,3,2,3,1,1,1,2,1,0,5,1,3,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1.1414515236993408,1.1610674682071278
PRV54213,336.089552238806,1068.0,11.82089552238806,11.82089552238806,2939.8507462686566,20620,196970,702.8358208955224,4880,47090,67,0.433,3.328,0.776,1,0.239,70.0,61,1.098360655737705,169320,2527.1641791044776,18000,24,2.7916666666666665,11,6.090909090909091,10,6.7,0.3134328358208955,2,25,15,780,506220,7555.522388059701,60500,67748,1011.1641791044776,5340,14.0,0.0,1.6417910447761197,0.4925373134328358,0.6865671641791045,0.4925373134328358,0.1343283582089552,0.5074626865671642,0.4477611940298507,0.7761194029850746,0.8208955223880597,0.2835820895522388,0.373134328358209,0.1641791044776119,0.0,10,4.701492537313433,4,0.23880597014925373,315,16,0.9701492537313433,0.26865671641791045,1.7014925373134329,0.3880597014925373,1.373134328358209,7,4,4,0,1,15,5,7,4,0,3,3,1,5,8,2,5,4,3,1,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1.2358336931094471,1.1971335897114326
PRV54215,444.0,1068.0,12.0,11.419354838709678,2094.8387096774195,10350,64940,521.9354838709677,2630,16180,31,0.323,4.71,0.806,1,0.323,71.0,26,1.1923076923076923,144370,4657.096774193548,28000,13,2.3846153846153846,7,4.428571428571429,3,10.333333333333334,0.4516129032258064,2,25,9,790,457010,14742.258064516129,56240,37380,1205.8064516129032,3204,25.0,0.0,3.4838709677419355,0.5806451612903226,0.7741935483870968,0.5161290322580645,0.3225806451612903,0.4516129032258064,0.4838709677419355,0.8709677419354839,0.9032258064516128,0.2903225806451613,0.3225806451612903,0.2258064516129032,0.0,9,5.483870967741935,3,0.3870967741935484,170,12,1.2903225806451613,0.1935483870967742,1.8709677419354838,0.25806451612903225,1.8709677419354838,4,4,3,1,0,8,6,2,4,2,1,2,1,1,5,3,2,0,3,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1.1876151079369144,1.218967481710134
PRV54216,217.9591836734694,1068.0,11.755102040816327,12.0,1353.8775510204082,7590,66340,496.734693877551,2990,24340,49,0.49,2.878,0.878,1,0.082,71.0,43,1.1395348837209305,163340,3333.469387755102,33000,26,1.8846153846153848,12,4.083333333333333,13,3.769230769230769,0.2040816326530612,2,44,16,800,337720,6892.244897959184,62540,30972,632.0816326530612,4272,18.0,0.0,1.6122448979591837,0.4285714285714285,0.7142857142857143,0.3469387755102041,0.2040816326530612,0.3673469387755102,0.5306122448979592,0.673469387755102,0.7551020408163265,0.4285714285714285,0.2244897959183673,0.1020408163265306,0.0204081632653061,10,4.081632653061225,1,0.1836734693877551,200,9,0.7755102040816326,0.2857142857142857,1.3265306122448979,0.3469387755102041,1.346938775510204,5,1,3,0,0,10,3,1,4,0,3,2,3,3,1,3,3,1,1,3,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1.1532455091429192,1.1919566279663905
PRV54217,3.333333333333333,60.0,12.0,12.0,1353.6666666666667,3600,40610,304.0,920,9120,30,0.5,2.0,0.933,1,0.1,79.0,14,2.142857142857143,5260,175.33333333333334,1200,7,4.285714285714286,4,7.5,4,7.5,0.0,1,25,2,690,126510,4217.0,33110,14952,498.4,3204,0.0,0.0,0.0,0.4333333333333333,0.8333333333333334,0.2,0.2666666666666666,0.3,0.6,0.8666666666666667,0.9333333333333332,0.3,0.2666666666666666,0.0,0.0,9,2.5,0,0.0,75,0,0.5333333333333333,0.1,0.8,0.2,0.8666666666666667,0,0,0,0,0,6,1,2,2,1,0,1,0,0,1,0,0,0,2,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1.1547143045636716,1.1610674682071278
