Provider,MedianAge,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,TotalInscClaimAmtReimbursed,MeanDeductibleAmtPaid,MaxDeductibleAmtPaid,MeanNumMonth_PartACov,MeanNumMonth_PartBCov,MeanOPAnnualReimbursementAmt,MaxOPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,MeanOPAnnualDeductibleAmt,MaxOPAnnualDeductibleAmt,TotalOPAnnualDeductibleAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualReimbursementAmt,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,TotalIPAnnualDeductibleAmt,MeanClaimPeriods,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,MaxDiagCodeNumPerClaim,MeanDiagCodeNumPerClaim,MaxProcCodeNumPerClaim,MeanProcCodeNumPerClaim,TotalDiagCodeNum,TotalProcCodeNum,MeanHighFreqDiagCodeNumPerClaim,MeanMediumHighFreqDiagCodeNumPerClaim,MeanMediumFreqDiagCodeNumPerClaim,MeanLowFreqDiagCodeNumPerClaim,MeanRareFreqDiagCodeNumPerClaim,TotalHighFreqProcCodeNumPerClaim,TotalMediumHighFreqProcCodeNumPerClaim,TotalMediumFreqProcCodeNumPerClaim,TotalLowFreqProcCodeNumPerClaim,TotalRareFreqProcCodeNumPerClaim,totalDiagCode_4019,totalDiagCode_25000,totalDiagCode_2724,totalDiagCode_V5869,totalDiagCode_4011,totalDiagCode_42731,totalDiagCode_V5861,totalDiagCode_2720,totalDiagCode_2449,totalDiagCode_4280,totalDiagCode_53081,totalDiagCode_41401,totalDiagCode_496,totalDiagCode_2589,totalDiagCode_41400,totalDiagCode_Other,totalProcCode_4019,totalProcCode_9904,totalProcCode_2724,totalProcCode_8154,totalProcCode_66,totalProcCode_3893,totalProcCode_3995,totalProcCode_4516,totalProcCode_3722,totalProcCode_8151,totalProcCode_8872,totalProcCode_9671,totalProcCode_4513,totalProcCode_5849,totalProcCode_9390,totalProcCode_Other,ChronicCond_Alzheimer_Frac,ChronicCond_Heartfailure_Frac,ChronicCond_KidneyDisease_Frac,ChronicCond_Cancer_Frac,ChronicCond_ObstrPulmonary_Frac,ChronicCond_Depression_Frac,ChronicCond_Diabetes_Frac,ChronicCond_IschemicHeart_Frac,ChronicCond_Osteoporasis_Frac,ChronicCond_rheumatoidarthritis_Frac,ChronicCond_stroke_Frac,RenalDiseaseIndicator_Frac,Deceased_Frac,Gender_Frac,Race_Frac,In_Out_Frac,ClaimNumbers,UniqBeneCount,ClaimCountsperPatient,UniqATPhysCount,ClmsperATPhysn,UniqOPPhysCount,ClmsperOPPhysn,UniqOTPhysCount,ClmsperOTPhysn,UniqStateCount,UniqCountyCount,MajorState,MajorCounty,MajorRace
PRV55920,75.0,232.27272727272728,3300,25550,2.3636363636363638,70.0,12.0,12.0,2468.090909090909,16700,271490,713.4545454545455,3580,78480,4674.0,102200,514140,454.4727272727273,7272,49992,2.4727272727272727,0.0,0.0,0.0,9,2.418181818181818,0,0.0,266,0,0.509090909090909,0.17272727272727273,0.7636363636363637,0.16363636363636364,0.8090909090909091,0,0,0,0,0,15,6,7,2,5,3,2,1,1,3,1,2,3,1,2,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0.4090909090909091,0.6363636363636364,0.42727272727272725,0.20909090909090908,0.36363636363636365,0.4727272727272727,0.7363636363636363,0.8272727272727273,0.3090909090909091,0.32727272727272727,0.07272727272727272,0.0,0.0,0.4909090909090909,0.8545454545454545,0.0,110,102,1.0784313725490196,64,1.71875,15,7.333333333333333,36,3.0555555555555554,9,29,10,700,1
PRV54734,75.0,310.6521739130435,3300,42870,2.8260869565217392,100.0,12.0,11.91304347826087,2352.463768115942,23260,324640,697.9710144927536,6040,96320,5322.608695652174,116480,734520,471.59420289855075,3204,65080,2.108695652173913,0.0,0.0,0.0,10,2.630434782608696,0,0.0,363,0,0.6376811594202898,0.2028985507246377,0.717391304347826,0.2028985507246377,0.8695652173913043,0,0,0,0,0,14,8,8,6,9,5,7,3,6,2,6,2,3,4,1,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0.3695652173913043,0.5797101449275363,0.427536231884058,0.18115942028985507,0.2898550724637681,0.41304347826086957,0.6521739130434783,0.7391304347826086,0.3695652173913043,0.37681159420289856,0.14492753623188406,0.0,0.007246376811594203,0.41304347826086957,0.8260869565217391,0.0,138,127,1.0866141732283465,38,3.6315789473684212,16,8.625,26,5.3076923076923075,5,16,31,160,1
PRV52362,75.0,815.7792207792207,35000,125630,65.79220779220779,1068.0,12.0,12.0,2191.1688311688313,26100,337440,567.7142857142857,5480,87428,7890.974025974026,57000,1215210,826.2857142857143,4272,127248,2.2337662337662336,13.0,0.0,0.42207792207792205,10,2.896103896103896,2,0.03896103896103896,446,6,0.6948051948051948,0.16883116883116883,0.9545454545454546,0.2077922077922078,0.8701298701298701,2,3,1,0,0,26,8,8,6,9,4,5,5,5,1,4,4,7,3,4,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0.4935064935064935,0.6298701298701299,0.474025974025974,0.15584415584415584,0.2792207792207792,0.461038961038961,0.7402597402597403,0.8116883116883117,0.3181818181818182,0.24675324675324675,0.12987012987012986,0.0,0.0,0.4805194805194805,0.7467532467532467,0.05844155844155844,154,133,1.1578947368421053,55,2.8,21,7.333333333333333,35,4.4,7,23,11,200,1
PRV52829,75.0,425.515947467167,11300,226800,15.380863039399625,1068.0,11.938086303939963,11.97936210131332,2595.9099437148216,28730,1383620,698.7992495309569,7220,372460,4695.8724202626645,120280,2502900,465.47091932457784,7272,248096,2.6904315196998123,6.0,0.0,0.05065666041275797,9,2.6979362101313322,1,0.005628517823639775,1438,3,0.5947467166979362,0.2045028142589118,0.8255159474671669,0.21200750469043153,0.8611632270168855,1,0,1,0,1,71,38,29,16,26,8,23,16,16,12,11,4,9,10,13,5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.3452157598499062,0.5422138836772983,0.40337711069418386,0.15384615384615385,0.2326454033771107,0.34896810506566606,0.7279549718574109,0.7711069418386491,0.32645403377110693,0.27204502814258913,0.1050656660412758,0.0,0.016885553470919325,0.3902439024390244,0.9193245778611632,0.01125703564727955,533,326,1.6349693251533743,33,16.151515151515152,27,19.74074074074074,23,23.17391304347826,3,15,15,480,1
PRV55806,77.5,318.125,2900,5090,5.0,80.0,12.0,12.0,3089.375,31310,49430,1272.5,9110,20360,6466.875,48170,103470,600.75,3204,9612,2.375,0.0,0.0,0.0,8,3.3125,0,0.0,53,0,0.75,0.1875,1.0625,0.25,1.0625,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,2,1,0,0,2,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.25,0.5,0.1875,0.1875,0.3125,0.25,0.75,0.75,0.4375,0.125,0.0,0.0,0.0,0.4375,0.9375,0.0,16,16,1.0,2,8.0,2,8.0,2,8.0,1,2,37,540,1
PRV56241,72.0,226.0,2600,31640,0.9285714285714286,100.0,12.0,11.914285714285715,1984.0714285714287,34820,277770,625.0714285714286,8030,87510,3475.4285714285716,36700,486560,430.77142857142854,3204,60308,1.7642857142857142,0.0,0.0,0.0,9,2.857142857142857,0,0.0,400,0,0.7071428571428572,0.16428571428571428,0.8928571428571429,0.19285714285714287,0.9,0,0,0,0,0,22,8,14,11,11,7,2,4,2,4,3,2,2,2,1,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0.4142857142857143,0.6357142857142857,0.45714285714285713,0.15,0.3357142857142857,0.4357142857142857,0.7857142857142857,0.6642857142857143,0.4142857142857143,0.36428571428571427,0.1,0.0,0.02857142857142857,0.40714285714285714,0.8,0.0,140,98,1.4285714285714286,67,2.08955223880597,16,8.75,33,4.242424242424242,7,20,42,170,1
PRV52208,75.0,350.7692307692308,2000,4560,3.8461538461538463,50.0,12.0,12.0,3243.846153846154,14530,42170,640.7692307692307,2990,8330,5338.461538461538,32400,69400,723.6923076923077,4068,9408,1.1538461538461537,0.0,0.0,0.0,8,2.769230769230769,0,0.0,36,0,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.15384615384615385,1.0769230769230769,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.23076923076923078,0.7692307692307693,0.46153846153846156,0.15384615384615385,0.23076923076923078,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.0,0.0,0.3076923076923077,0.8461538461538461,0.0,13,12,1.0833333333333333,1,13.0,1,13.0,1,13.0,1,1,10,270,1
PRV57062,80.0,276.2068965517241,2000,16020,1.0344827586206897,60.0,12.0,11.89655172413793,2229.8275862068967,12040,129330,745.5172413793103,4400,43240,3965.862068965517,36400,230020,453.3103448275862,5340,26292,1.5,0.0,0.0,0.0,9,2.3620689655172415,0,0.0,137,0,0.5,0.10344827586206896,0.7241379310344828,0.20689655172413793,0.8275862068965517,0,0,0,0,0,6,1,4,1,4,0,0,2,4,2,1,0,2,1,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0.39655172413793105,0.7068965517241379,0.41379310344827586,0.20689655172413793,0.29310344827586204,0.43103448275862066,0.6551724137931034,0.7586206896551724,0.29310344827586204,0.4827586206896552,0.1724137931034483,0.0,0.0,0.3448275862068966,0.8448275862068966,0.0,58,42,1.380952380952381,4,14.5,4,14.5,4,14.5,1,6,45,620,1
PRV56212,75.0,315.29411764705884,3300,5360,0.0,0.0,11.294117647058824,11.294117647058824,1631.764705882353,3600,27740,345.29411764705884,660,5870,1262.3529411764705,16000,21460,188.47058823529412,1068,3204,5.411764705882353,0.0,0.0,0.0,9,2.588235294117647,0,0.0,44,0,0.6470588235294118,0.0,0.8823529411764706,0.4117647058823529,0.6470588235294118,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.17647058823529413,0.29411764705882354,0.4117647058823529,0.8235294117647058,0.8235294117647058,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.0,0.0,0.35294117647058826,0.8235294117647058,0.0,17,17,1.0,14,1.2142857142857142,1,17.0,6,2.8333333333333335,5,9,10,100,1
PRV54635,78.0,199.6969696969697,2400,6590,7.2727272727272725,90.0,12.0,12.0,1490.6060606060605,3540,49190,465.75757575757575,1490,15370,2315.151515151515,32000,76400,226.54545454545453,1068,7476,3.121212121212121,0.0,0.0,0.0,9,2.9696969696969697,0,0.0,98,0,0.6060606060606061,0.24242424242424243,0.7272727272727273,0.30303030303030304,1.0909090909090908,0,0,0,0,0,3,1,2,2,1,1,3,1,1,0,0,2,0,1,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0.3333333333333333,0.5757575757575758,0.6060606060606061,0.030303030303030304,0.36363636363636365,0.7575757575757576,0.9090909090909091,0.8484848484848485,0.24242424242424243,0.5757575757575758,0.030303030303030304,0.0,0.12121212121212122,0.3939393939393939,1.0,0.0,33,11,3.0,1,33.0,1,33.0,1,33.0,1,3,28,710,1
PRV53503,75.0,413.84615384615387,2300,5380,0.0,0.0,12.0,12.0,3239.230769230769,9970,42110,944.6153846153846,1550,12280,384.61538461538464,5000,5000,82.15384615384616,1068,1068,1.2307692307692308,0.0,0.0,0.0,2,1.3076923076923077,0,0.0,17,0,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.6153846153846154,0.8461538461538461,0.0,13,9,1.4444444444444444,1,13.0,1,13.0,1,13.0,1,4,19,60,1
PRV53111,75.0,2083.3333333333335,13000,68750,227.15151515151516,1068.0,12.0,12.0,3732.4242424242425,36660,123170,1063.3333333333333,8460,35090,9142.727272727272,52000,301710,809.0909090909091,3204,26700,4.848484848484849,13.0,0.0,1.2121212121212122,10,4.0,3,0.24242424242424243,132,8,1.0909090909090908,0.36363636363636365,1.303030303030303,0.2727272727272727,0.9696969696969697,1,1,4,0,2,5,5,5,3,2,3,0,1,1,2,0,0,2,1,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0.3939393939393939,0.696969696969697,0.5151515151515151,0.12121212121212122,0.2727272727272727,0.48484848484848486,0.7878787878787878,0.7272727272727273,0.24242424242424243,0.24242424242424243,0.18181818181818182,0.0,0.0,0.5454545454545454,0.9696969696969697,0.21212121212121213,33,29,1.1379310344827587,25,1.32,8,4.125,9,3.6666666666666665,2,16,17,770,1
PRV54203,78.0,253.52941176470588,2300,12930,3.1372549019607843,100.0,11.92156862745098,12.0,1290.7843137254902,10110,65830,419.2156862745098,3350,21380,2630.1960784313724,26000,134140,361.88235294117646,3204,18456,2.3529411764705883,0.0,0.0,0.0,9,2.7058823529411766,0,0.0,138,0,0.7254901960784313,0.3333333333333333,0.6274509803921569,0.17647058823529413,0.8431372549019608,0,0,0,0,0,12,4,4,1,1,1,3,1,1,0,0,0,2,1,4,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0.37254901960784315,0.45098039215686275,0.47058823529411764,0.0784313725490196,0.35294117647058826,0.43137254901960786,0.6666666666666666,0.6470588235294118,0.2549019607843137,0.2549019607843137,0.1568627450980392,0.0,0.0,0.5098039215686274,1.0,0.0,51,45,1.1333333333333333,2,25.5,2,25.5,1,51.0,2,7,24,610,1
PRV51185,72.5,198.75,500,1590,0.0,0.0,12.0,12.0,1481.25,4490,11850,856.25,1770,6850,1805.0,9120,14440,400.5,2136,3204,1.0,0.0,0.0,0.0,4,2.0,0,0.0,16,0,0.5,0.0,0.375,0.375,0.75,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.25,0.5,0.375,0.125,0.125,0.375,0.75,0.5,0.25,0.5,0.125,0.0,0.0,0.625,0.875,0.0,8,8,1.0,5,1.6,2,4.0,3,2.6666666666666665,1,2,3,60,1
PRV56826,71.0,869.5833333333334,7000,20870,181.75,1068.0,12.0,11.5,1489.5833333333333,8160,35750,682.5,4120,16380,3178.3333333333335,33000,76280,356.0,3204,8544,2.7083333333333335,7.0,0.0,0.7916666666666666,10,4.208333333333333,1,0.08333333333333333,101,2,1.0,0.20833333333333334,1.4166666666666667,0.3333333333333333,1.25,0,2,0,0,0,3,2,2,2,1,3,2,0,0,1,2,1,2,0,1,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0.375,0.6666666666666666,0.375,0.16666666666666666,0.3333333333333333,0.4583333333333333,0.75,0.75,0.3333333333333333,0.4166666666666667,0.041666666666666664,0.0,0.0,0.4166666666666667,0.9166666666666666,0.16666666666666666,24,24,1.0,15,1.6,6,4.0,6,4.0,2,8,45,410,1
PRV54715,79.0,362.63157894736844,2200,6890,5.2631578947368425,100.0,12.0,12.0,2753.157894736842,20100,52310,677.3684210526316,5320,12870,6047.368421052632,57000,114900,618.3157894736842,2136,11748,3.0526315789473686,0.0,0.0,0.0,8,2.5789473684210527,0,0.0,49,0,0.631578947368421,0.10526315789473684,1.0,0.3157894736842105,0.5263157894736842,0,0,0,0,0,1,1,4,0,2,0,2,2,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0.42105263157894735,0.6842105263157895,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.6842105263157895,0.7894736842105263,0.7368421052631579,0.10526315789473684,0.3684210526315789,0.05263157894736842,0.0,0.0,0.3157894736842105,1.0,0.0,19,18,1.0555555555555556,2,9.5,1,19.0,2,9.5,1,3,30,60,1
PRV56715,72.0,1436.1538461538462,7000,18670,183.83333333333334,1068.0,12.0,12.0,1374.6153846153845,3230,17870,546.1538461538462,2120,7100,6301.538461538462,24120,81920,1068.0,4272,13884,3.5384615384615383,29.0,0.0,2.769230769230769,9,3.769230769230769,1,0.07692307692307693,49,1,0.9230769230769231,0.23076923076923078,1.6923076923076923,0.23076923076923078,0.6923076923076923,1,0,0,0,0,3,0,3,0,0,1,0,0,0,2,0,0,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.7692307692307693,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.46153846153846156,0.6923076923076923,0.6923076923076923,0.9230769230769231,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.0,0.0,0.46153846153846156,0.7692307692307693,0.23076923076923078,13,13,1.0,9,1.4444444444444444,2,6.5,0,0.0,1,6,45,843,1
PRV55362,74.0,244.3918918918919,3300,36170,2.77027027027027,100.0,11.837837837837839,12.0,1683.7162162162163,8900,249190,560.8783783783783,2580,83010,2611.0135135135133,57000,386430,280.5135135135135,3068,41516,2.0878378378378377,0.0,0.0,0.0,9,2.675675675675676,0,0.0,396,0,0.5472972972972973,0.16891891891891891,0.777027027027027,0.24324324324324326,0.9391891891891891,0,0,0,0,0,14,5,11,6,7,3,3,7,5,3,1,7,4,2,1,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0.32432432432432434,0.4797297297297297,0.41216216216216217,0.20945945945945946,0.16216216216216217,0.43243243243243246,0.7094594594594594,0.7702702702702703,0.2905405405405405,0.30405405405405406,0.0945945945945946,0.0,0.0,0.4594594594594595,0.8040540540540541,0.0,148,101,1.4653465346534653,4,37.0,4,37.0,4,37.0,1,4,34,620,1
PRV53896,72.0,254.65116279069767,3300,10950,3.255813953488372,100.0,12.0,12.0,1946.2790697674418,19100,83690,502.5581395348837,4160,21610,2036.7441860465117,11000,87580,273.2093023255814,1068,11748,2.1627906976744184,0.0,0.0,0.0,9,2.2093023255813953,0,0.0,95,0,0.4186046511627907,0.20930232558139536,0.7209302325581395,0.16279069767441862,0.6976744186046512,0,0,0,0,0,2,1,2,2,3,3,0,0,0,0,1,0,0,0,2,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0.46511627906976744,0.5348837209302325,0.37209302325581395,0.06976744186046512,0.16279069767441862,0.4418604651162791,0.7209302325581395,0.7906976744186046,0.3023255813953488,0.3023255813953488,0.06976744186046512,0.0,0.023255813953488372,0.3953488372093023,0.8837209302325582,0.0,43,38,1.131578947368421,26,1.6538461538461537,7,6.142857142857143,10,4.3,4,12,23,190,1
PRV51112,71.0,346.2171052631579,4100,105250,2.664473684210526,100.0,12.0,11.983552631578947,3500.4934210526317,97510,1064150,859.6875,7000,261345,4266.2171052631575,144000,1296930,398.9342105263158,5204,121276,2.8453947368421053,0.0,0.0,0.0,9,2.651315789473684,0,0.0,806,0,0.680921052631579,0.17105263157894737,0.7598684210526315,0.23684210526315788,0.8026315789473685,0,0,0,0,0,43,24,19,12,20,8,13,13,9,4,10,2,8,6,4,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,0.375,0.5625,0.4309210526315789,0.13815789473684212,0.28618421052631576,0.39144736842105265,0.7335526315789473,0.7269736842105263,0.3190789473684211,0.3256578947368421,0.07236842105263158,0.0,0.03289473684210526,0.39144736842105265,0.7927631578947368,0.0,304,195,1.558974358974359,7,43.42857142857143,7,43.42857142857143,6,50.666666666666664,1,6,1,360,1
PRV53301,73.0,239.8507462686567,2600,16070,3.283582089552239,100.0,12.0,12.0,2300.2985074626868,22510,154120,633.4328358208955,3650,42440,1725.9701492537313,52800,115640,191.28358208955223,3204,12816,2.9402985074626864,0.0,0.0,0.0,9,2.4776119402985075,0,0.0,166,0,0.5074626865671642,0.13432835820895522,0.7014925373134329,0.2537313432835821,0.8805970149253731,0,0,0,0,0,9,3,0,2,3,5,3,0,0,1,1,2,3,0,1,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0.373134328358209,0.5970149253731343,0.2835820895522388,0.04477611940298507,0.34328358208955223,0.31343283582089554,0.6417910447761194,0.6417910447761194,0.22388059701492538,0.14925373134328357,0.05970149253731343,0.0,0.014925373134328358,0.4626865671641791,0.9701492537313433,0.0,67,46,1.4565217391304348,7,9.571428571428571,4,16.75,7,9.571428571428571,1,9,18,831,1
PRV52713,73.0,237.66666666666666,2300,14260,2.1666666666666665,80.0,12.0,12.0,2793.1666666666665,7190,167590,596.3333333333334,1380,35780,6379.333333333333,57500,382760,462.8,2136,27768,2.933333333333333,0.0,0.0,0.0,7,1.9666666666666666,0,0.0,118,0,0.3,0.06666666666666667,0.55,0.21666666666666667,0.8333333333333334,0,0,0,0,0,7,0,2,2,3,1,0,1,0,0,0,0,0,0,1,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0.5166666666666667,0.5833333333333334,0.11666666666666667,0.016666666666666666,0.2,0.6666666666666666,0.5333333333333333,0.6333333333333333,0.13333333333333333,0.55,0.016666666666666666,0.0,0.0,0.3333333333333333,0.6166666666666667,0.0,60,21,2.857142857142857,2,30.0,1,60.0,2,30.0,1,6,14,410,1
PRV57407,74.0,289.6774193548387,4060,62860,3.0414746543778803,200.0,11.944700460829493,11.972350230414747,1960.4147465437788,15100,425410,565.7142857142857,4140,122760,4350.046082949309,131160,943960,472.47926267281105,3204,102528,2.870967741935484,0.0,0.0,0.0,9,2.6129032258064515,0,0.0,567,0,0.5069124423963134,0.17511520737327188,0.7465437788018433,0.22580645161290322,0.9585253456221198,0,0,0,0,0,20,12,9,15,8,6,7,5,4,4,5,4,2,2,2,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0.39631336405529954,0.6036866359447005,0.46543778801843316,0.14746543778801843,0.31336405529953915,0.3087557603686636,0.6820276497695853,0.6774193548387096,0.3456221198156682,0.3225806451612903,0.08755760368663594,0.0,0.013824884792626729,0.4147465437788018,0.880184331797235,0.0,217,103,2.1067961165048543,18,12.055555555555555,14,15.5,18,12.055555555555555,3,11,51,920,1
PRV51797,70.0,90.0,200,450,20.0,100.0,12.0,12.0,556.0,860,2780,166.0,300,830,2400.0,6000,12000,640.8,1068,3204,8.6,0.0,0.0,0.0,3,2.6,0,0.0,13,0,0.6,0.0,0.6,0.0,1.4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.6,0.2,0.2,0.0,0.4,0.8,0.2,0.8,0.2,0.2,0.2,0.0,0.0,0.4,1.0,0.0,5,4,1.25,1,5.0,1,5.0,1,5.0,1,2,5,630,1
PRV55392,77.0,1573.4895833333333,36000,302110,124.63874345549738,1068.0,11.9375,11.942708333333334,2042.2395833333333,33040,392110,564.8958333333334,6300,108460,6922.395833333333,40360,1329100,712.0,3204,136704,3.5104166666666665,23.0,0.0,0.96875,10,3.5572916666666665,3,0.08333333333333333,683,16,0.78125,0.19791666666666666,1.2083333333333333,0.2552083333333333,1.1145833333333333,8,2,5,1,0,32,15,10,9,7,9,5,6,7,9,6,5,5,2,10,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0.4166666666666667,0.5364583333333334,0.421875,0.2552083333333333,0.328125,0.4427083333333333,0.6666666666666666,0.796875,0.375,0.359375,0.15104166666666666,0.0,0.0,0.40625,0.9791666666666666,0.11979166666666667,192,115,1.6695652173913043,27,7.111111111111111,16,12.0,23,8.347826086956522,4,27,35,70,1
PRV54975,77.0,276.2121212121212,3500,36460,1.8181818181818181,60.0,12.0,11.909090909090908,2825.151515151515,29040,372920,699.3787878787879,7110,92318,5391.287878787879,102200,711650,502.3636363636364,7272,66312,1.7651515151515151,0.0,0.0,0.0,9,2.7196969696969697,0,0.0,359,0,0.6060606060606061,0.16666666666666666,0.8484848484848485,0.21212121212121213,0.8863636363636364,0,0,0,0,0,16,4,11,7,8,4,6,5,2,4,3,1,4,1,2,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0.38636363636363635,0.6590909090909091,0.5454545454545454,0.14393939393939395,0.42424242424242425,0.4166666666666667,0.7196969696969697,0.7575757575757576,0.4015151515151515,0.2803030303030303,0.09848484848484848,0.0,0.0,0.5151515151515151,0.8712121212121212,0.0,132,122,1.0819672131147542,39,3.3846153846153846,18,7.333333333333333,29,4.551724137931035,6,16,10,410,1
PRV53997,74.0,408.3139534883721,3300,70230,1.802325581395349,100.0,11.970930232558139,12.0,3665.2906976744184,21590,630430,1293.4883720930231,6580,222480,6386.279069767442,147000,1098440,589.8837209302326,4272,101460,3.308139534883721,0.0,0.0,0.0,10,2.7906976744186047,0,0.0,480,0,0.5,0.3313953488372093,0.9069767441860465,0.1744186046511628,0.877906976744186,0,0,0,0,0,16,6,6,6,9,4,4,3,7,4,4,0,4,3,4,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0.45348837209302323,0.6395348837209303,0.4476744186046512,0.23837209302325582,0.3430232558139535,0.37790697674418605,0.7267441860465116,0.7616279069767442,0.4476744186046512,0.3313953488372093,0.10465116279069768,0.0,0.0,0.38953488372093026,0.8546511627906976,0.0,172,95,1.8105263157894738,2,86.0,1,172.0,2,86.0,1,3,23,320,1
PRV55743,76.0,935.2173913043479,18000,64530,77.97101449275362,1068.0,12.0,11.826086956521738,1666.9565217391305,8320,115020,441.15942028985506,2240,30440,2933.1884057971015,33900,202390,386.95652173913044,4272,26700,2.1884057971014492,7.0,0.0,0.4057971014492754,9,2.7246376811594204,2,0.057971014492753624,188,4,0.5362318840579711,0.11594202898550725,0.9130434782608695,0.2608695652173913,0.8985507246376812,0,3,1,0,0,8,6,3,3,1,0,2,2,4,3,1,1,1,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0.42028985507246375,0.5652173913043478,0.391304347826087,0.057971014492753624,0.30434782608695654,0.37681159420289856,0.7101449275362319,0.6956521739130435,0.30434782608695654,0.3333333333333333,0.057971014492753624,0.0,0.0,0.463768115942029,0.8405797101449275,0.07246376811594203,69,61,1.1311475409836065,5,13.8,4,17.25,3,23.0,1,6,37,710,1
PRV51015,69.0,87.5,200,700,0.0,0.0,12.0,12.0,1445.0,2910,11560,263.75,550,2110,1186.25,5490,9490,267.0,1068,2136,1.375,0.0,0.0,0.0,9,3.125,0,0.0,25,0,0.75,0.0,0.875,0.375,1.125,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.5,0.875,0.5,0.375,0.5,0.875,1.0,0.875,0.375,0.375,0.125,0.0,0.0,0.0,0.75,0.0,8,7,1.1428571428571428,3,2.6666666666666665,1,8.0,4,2.0,1,3,1,120,1
